image_names,mos_scores,mos_stds
airport_runway(106).tif,9.990738868713379,2.7948645151517306
airport_runway(107).tif,8.467657089233398,2.7948645151517306
airport_runway(108).tif,5.656046390533447,2.7948645151517306
airport_runway(109).tif,10.0,2.7948645151517306
airport_runway(11).tif,10.0,2.7948645151517306
airport_runway(110).tif,3.6428656578063965,2.7948645151517306
airport_runway(111).tif,9.450399398803711,2.7948645151517306
airport_runway(112).tif,10.0,2.7948645151517306
airport_runway(113).tif,7.1323699951171875,2.7948645151517306
airport_runway(114).tif,10.0,2.7948645151517306
airport_runway(115).tif,10.0,2.7948645151517306
airport_runway(116).tif,10.0,2.7948645151517306
airport_runway(117).tif,10.0,2.7948645151517306
airport_runway(118).tif,9.382984161376953,2.7948645151517306
airport_runway(119).tif,7.284308910369873,2.7948645151517306
airport_runway(12).tif,3.6421117782592773,2.7948645151517306
airport_runway(120).tif,9.993886947631836,2.7948645151517306
airport_runway(121).tif,3.574249744415283,2.7948645151517306
airport_runway(122).tif,8.294868469238281,2.7948645151517306
airport_runway(123).tif,10.0,2.7948645151517306
airport_runway(124).tif,10.0,2.7948645151517306
airport_runway(125).tif,10.0,2.7948645151517306
airport_runway(126).tif,10.0,2.7948645151517306
airport_runway(127).tif,9.991222381591797,2.7948645151517306
airport_runway(128).tif,9.986740112304688,2.7948645151517306
airport_runway(129).tif,2.0454115867614746,2.7948645151517306
airport_runway(13).tif,10.0,2.7948645151517306
airport_runway(130).tif,10.0,2.7948645151517306
airport_runway(131).tif,9.988164901733398,2.7948645151517306
airport_runway(132).tif,10.0,2.7948645151517306
airport_runway(133).tif,10.0,2.7948645151517306
airport_runway(134).tif,5.483491897583008,2.7948645151517306
airport_runway(135).tif,5.968666076660156,2.7948645151517306
airport_runway(136).tif,10.0,2.7948645151517306
airport_runway(137).tif,3.30930757522583,2.7948645151517306
airport_runway(138).tif,9.158149719238281,2.7948645151517306
airport_runway(139).tif,9.86739444732666,2.7948645151517306
airport_runway(14).tif,9.780130386352539,2.7948645151517306
airport_runway(140).tif,10.0,2.7948645151517306
airport_runway(141).tif,10.0,2.7948645151517306
airport_runway(142).tif,3.2262306213378906,2.7948645151517306
airport_runway(143).tif,5.217619895935059,2.7948645151517306
airport_runway(144).tif,5.173282146453857,2.7948645151517306
airport_runway(145).tif,10.0,2.7948645151517306
airport_runway(146).tif,3.2798213958740234,2.7948645151517306
airport_runway(147).tif,5.742029190063477,2.7948645151517306
airport_runway(148).tif,10.0,2.7948645151517306
airport_runway(149).tif,9.905204772949219,2.7948645151517306
airport_runway(15).tif,2.3097457885742188,2.7948645151517306
airport_runway(150).tif,9.923322677612305,2.7948645151517306
airport_runway(151).tif,10.0,2.7948645151517306
airport_runway(152).tif,2.8604347705841064,2.7948645151517306
airport_runway(153).tif,4.152623653411865,2.7948645151517306
airport_runway(154).tif,7.089011192321777,2.7948645151517306
airport_runway(155).tif,2.611802339553833,2.7948645151517306
airport_runway(156).tif,6.162446975708008,2.7948645151517306
airport_runway(157).tif,10.0,2.7948645151517306
airport_runway(158).tif,5.447871208190918,2.7948645151517306
airport_runway(159).tif,10.0,2.7948645151517306
airport_runway(16).tif,4.341836929321289,2.7948645151517306
airport_runway(160).tif,8.714165687561035,2.7948645151517306
airport_runway(161).tif,7.77177095413208,2.7948645151517306
airport_runway(162).tif,10.0,2.7948645151517306
airport_runway(163).tif,2.7452549934387207,2.7948645151517306
airport_runway(164).tif,2.1560254096984863,2.7948645151517306
airport_runway(165).tif,7.049539566040039,2.7948645151517306
airport_runway(166).tif,8.547855377197266,2.7948645151517306
airport_runway(167).tif,10.0,2.7948645151517306
airport_runway(168).tif,9.980094909667969,2.7948645151517306
airport_runway(169).tif,9.990423202514648,2.7948645151517306
airport_runway(17).tif,8.490865707397461,2.7948645151517306
airport_runway(170).tif,4.636683464050293,2.7948645151517306
airport_runway(171).tif,6.283550262451172,2.7948645151517306
airport_runway(172).tif,9.4954833984375,2.7948645151517306
airport_runway(173).tif,10.0,2.7948645151517306
airport_runway(174).tif,3.3459718227386475,2.7948645151517306
airport_runway(175).tif,10.0,2.7948645151517306
airport_runway(176).tif,1.726239562034607,2.7948645151517306
airport_runway(177).tif,5.823724746704102,2.7948645151517306
airport_runway(178).tif,10.0,2.7948645151517306
airport_runway(179).tif,1.9647305011749268,2.7948645151517306
airport_runway(18).tif,9.134095191955566,2.7948645151517306
airport_runway(180).tif,4.974809646606445,2.7948645151517306
airport_runway(181).tif,2.865494728088379,2.7948645151517306
airport_runway(182).tif,9.965764045715332,2.7948645151517306
airport_runway(183).tif,5.847004413604736,2.7948645151517306
airport_runway(184).tif,1.8816633224487305,2.7948645151517306
airport_runway(185).tif,9.450563430786133,2.7948645151517306
airport_runway(186).tif,10.0,2.7948645151517306
airport_runway(187).tif,9.266748428344727,2.7948645151517306
airport_runway(188).tif,10.0,2.7948645151517306
airport_runway(189).tif,3.0113167762756348,2.7948645151517306
airport_runway(19).tif,9.648872375488281,2.7948645151517306
airport_runway(190).tif,10.0,2.7948645151517306
airport_runway(191).tif,2.613579273223877,2.7948645151517306
airport_runway(192).tif,6.887423992156982,2.7948645151517306
airport_runway(193).tif,9.906192779541016,2.7948645151517306
airport_runway(194).tif,10.0,2.7948645151517306
airport_runway(195).tif,10.0,2.7948645151517306
airport_runway(196).tif,5.176384925842285,2.7948645151517306
airport_runway(197).tif,2.1638758182525635,2.7948645151517306
airport_runway(198).tif,9.437095642089844,2.7948645151517306
airport_runway(199).tif,9.860851287841797,2.7948645151517306
airport_runway(2).tif,6.907609939575195,2.7948645151517306
airport_runway(20).tif,9.740682601928711,2.7948645151517306
airport_runway(200).tif,6.507943153381348,2.7948645151517306
airport_runway(201).tif,9.53938102722168,2.7948645151517306
airport_runway(202).tif,4.2525224685668945,2.7948645151517306
airport_runway(203).tif,2.8854546546936035,2.7948645151517306
airport_runway(204).tif,7.014969348907471,2.7948645151517306
airport_runway(205).tif,9.995203018188477,2.7948645151517306
airport_runway(206).tif,10.0,2.7948645151517306
airport_runway(207).tif,4.831857681274414,2.7948645151517306
airport_runway(208).tif,10.0,2.7948645151517306
airport_runway(209).tif,1.2318153381347656,2.7948645151517306
airport_runway(21).tif,2.903508186340332,2.7948645151517306
airport_runway(210).tif,10.0,2.7948645151517306
airport_runway(211).tif,10.0,2.7948645151517306
airport_runway(212).tif,10.0,2.7948645151517306
airport_runway(213).tif,3.8952584266662598,2.7948645151517306
airport_runway(214).tif,10.0,2.7948645151517306
airport_runway(215).tif,10.0,2.7948645151517306
airport_runway(216).tif,4.2220072746276855,2.7948645151517306
airport_runway(217).tif,3.963634967803955,2.7948645151517306
airport_runway(218).tif,4.34467077255249,2.7948645151517306
airport_runway(219).tif,7.593032360076904,2.7948645151517306
airport_runway(22).tif,3.37856388092041,2.7948645151517306
airport_runway(220).tif,10.0,2.7948645151517306
airport_runway(221).tif,7.405678749084473,2.7948645151517306
airport_runway(222).tif,10.0,2.7948645151517306
airport_runway(223).tif,2.519446849822998,2.7948645151517306
airport_runway(224).tif,6.2201128005981445,2.7948645151517306
airport_runway(225).tif,10.0,2.7948645151517306
airport_runway(226).tif,10.0,2.7948645151517306
airport_runway(227).tif,6.719282627105713,2.7948645151517306
airport_runway(228).tif,7.261614799499512,2.7948645151517306
airport_runway(229).tif,3.9480600357055664,2.7948645151517306
airport_runway(23).tif,10.0,2.7948645151517306
airport_runway(230).tif,10.0,2.7948645151517306
airport_runway(231).tif,6.9534783363342285,2.7948645151517306
airport_runway(232).tif,3.36130428314209,2.7948645151517306
airport_runway(233).tif,10.0,2.7948645151517306
airport_runway(234).tif,9.272531509399414,2.7948645151517306
airport_runway(235).tif,10.0,2.7948645151517306
airport_runway(236).tif,5.019086837768555,2.7948645151517306
airport_runway(237).tif,5.210191249847412,2.7948645151517306
airport_runway(238).tif,9.971977233886719,2.7948645151517306
airport_runway(239).tif,10.0,2.7948645151517306
airport_runway(24).tif,4.447680473327637,2.7948645151517306
airport_runway(240).tif,9.983894348144531,2.7948645151517306
airport_runway(241).tif,9.989429473876953,2.7948645151517306
airport_runway(242).tif,2.5360889434814453,2.7948645151517306
airport_runway(243).tif,1.1887006759643555,2.7948645151517306
airport_runway(244).tif,9.985147476196289,2.7948645151517306
airport_runway(245).tif,9.278520584106445,2.7948645151517306
airport_runway(246).tif,9.982665061950684,2.7948645151517306
airport_runway(247).tif,7.282835483551025,2.7948645151517306
airport_runway(248).tif,9.346708297729492,2.7948645151517306
airport_runway(249).tif,9.975008010864258,2.7948645151517306
airport_runway(25).tif,4.464704990386963,2.7948645151517306
airport_runway(250).tif,6.531552791595459,2.7948645151517306
airport_runway(251).tif,10.0,2.7948645151517306
airport_runway(252).tif,2.950026273727417,2.7948645151517306
airport_runway(253).tif,10.0,2.7948645151517306
airport_runway(254).tif,9.985054016113281,2.7948645151517306
airport_runway(255).tif,6.75233268737793,2.7948645151517306
airport_runway(256).tif,3.35494327545166,2.7948645151517306
airport_runway(257).tif,9.906192779541016,2.7948645151517306
airport_runway(258).tif,3.2897849082946777,2.7948645151517306
airport_runway(259).tif,10.0,2.7948645151517306
airport_runway(26).tif,4.971882343292236,2.7948645151517306
airport_runway(260).tif,10.0,2.7948645151517306
airport_runway(261).tif,3.024918794631958,2.7948645151517306
airport_runway(262).tif,2.824979305267334,2.7948645151517306
airport_runway(263).tif,4.95352840423584,2.7948645151517306
airport_runway(264).tif,6.192166328430176,2.7948645151517306
airport_runway(265).tif,5.763879299163818,2.7948645151517306
airport_runway(266).tif,3.386190414428711,2.7948645151517306
airport_runway(267).tif,3.5375328063964844,2.7948645151517306
airport_runway(268).tif,10.0,2.7948645151517306
airport_runway(269).tif,6.062397003173828,2.7948645151517306
airport_runway(27).tif,2.313459873199463,2.7948645151517306
airport_runway(270).tif,7.666046142578125,2.7948645151517306
airport_runway(271).tif,10.0,2.7948645151517306
